word	region	IPAs
stenographer	US	[/stəˈnɑɡɹəfɚ/]
stentorian	US	[/stɛnˈtɔː.ɹi.ən/]
Stepney	US	[/stɛpni/]
steradian	US	[/stəˈɹeɪ.diən/]
stereotomy	US	[/stɛɹiːˈɒtəmi/]
sterile	US	[/ˈstɛɹəl/]
stern	US	[/stɝn/]
sternly	US	[/ˈstɝnli/]
sternutatory	US	[/stɝːˈnuː.təˌtɔːɹ.i/]
steward	US	[/ˈstuɚd/]
sthene	US	[/ˈsθin/]
sthenia	US	[-iːniə, /ˈsθiniə/]
stibine	US	[/ˈstɪbaɪn/]
stigmatism	US	[/ˈstɪɡməˌtɪzəm/]
stigmatize	US	[/ˈstɪɡmətaɪz/]
stimulant	US	[/ˈstɪmjʊlənt/]
stimulate	US	[/ˈstɪm.jəˌleɪt/]
stimulation	US	[/ˈstɪm.jəˈleɪ.ʃən/]
stimuli	US	[/ˈstɪm.jəˌlaɪ̯/]
stir	US	[/stɝ/]
stirred	US	[/stɝd/]
stirring	US	[/ˈstɝɪŋ/]
stock	US	[/stɑk/]
stockholder	US	[/ˈstɑk.hoʊl.dɚ/, [ˈstɑk.hoʊɫ.dɚ]]
stocking	US	[/ˈstɑkɪŋ/]
stoic	US	[/ˈstoʊɪk/]
stoichiometry	US	[/ˌstɔɪ.kiˈɒm.ə.tɹi/]
stole	US	[/ˈstoʊl/]
stoma	US	[/ˈstoʊmə/]
stomachache	US	[/ˈstʌməkˌeɪk/]
stomp	US	[/stɑmp/]
stone	US	[/stoʊn/]
stoned	US	[/stoʊnd/]
stones	US	[/stoʊnz/]
stonewall	US	[/ˈstoʊnwɔl/]
stoning	US	[-əʊnɪŋ]
stool	US	[/stuːl/]
stopcock	US	[/ˈstɑpkɑk/]
stopgap	US	[/ˈstɑpˌɡæp/]
stopped	US	[/stɑpt/]
stopping	US	[/ˈstɑpɪŋ/]
storage	US	[/ˈstɔɹ.ɪd͡ʒ/]
store	US	[/stoɹ/]
storehouse	US	[/ˈstɔː(ɹ)haʊs/]
stores	US	[/stɔɹz/]
storied	US	[/ˈstɔːɹid/]
stories	US	[/ˈstɔɹ.iz/]
stork	US	[/stɔɹk/]
storm	US	[/stɔɹm/]
storms	US	[/stɔɹmz/]
Storms	US	[/stɔɹmz/]
stormy	US	[/ˈstɔɹmi/]
story	US	[/ˈstɔ.ɹi/]
stove	US	[/stoʊv/]
stracciatella	US	[/ˌstɹɑt͡ʃi.əˈtɛlə/]
straitjacket	US	[/ˈstɹeɪtˌd͡ʒækɪt/]
strand	US	[/stɹænd/, [stɹɛənd]]
strangely	US	[/ˈstɹeɪnd͡ʒli/]
stranger	US	[/ˈstɹeɪnd͡ʒɚ/]
strangers	US	[/ˈstɹeɪnd͡ʒɚz/]
strapwarm	US	[/ˈstɹæpˌwoɹm/]
strapwarming	US	[/ˈstɹæpˌwoɹ.mɪŋ/]
stratagem	US	[/ˈstɹæt.ə.d͡ʒəm/]
strategist	US	[/ˈstɹætəd͡ʒɪst/]
strawberrita	US	[-iːtə]
streamlet	US	[/ˈstɹiːmlət/]
streamline	US	[/ˈstriːmlaɪn/]
street	US	[/stɹit/, [ˈʃt͡ʃɹitˀ]]
strength	US	[[st̠͡ɹ̠ɛŋkθ], [st̠͡ɹ̠ɛn̪θ], [s̠t͡ʃɹ̥ɛn̪θ]]
strenuous	US	[/ˈstɹɛnjuəs/]
stretches	US	[/ˈstɹɛt͡ʃɪz/]
strewn	US	[/ˈstɹun/]
strictly	US	[/ˈstɹɪktli/]
stricture	US	[/ˈstɹɪkt͡ʃəɹ/]
stringent	US	[/ˈstɹɪn.d͡ʒənt/]
strode	US	[/stɹoʊd/]
stroke	US	[/stɹoʊk/]
stroll	US	[/stɹoʊl/]
stroller	US	[-əʊlə(ɹ)]
strong	US	[/stɹɔŋ/, [st̠͡ɹ̠ɔŋ], [ʃt̠͡ɹ̠ɔŋ], [ʃt͡ʃɹɔŋ]]
stronger	US	[/stɹɔŋɡɚ/]
strongest	US	[/ˈstɹɔŋɡəst/]
stronghold	US	[/ˈstɹɔŋˌhoʊld/]
strongly	US	[/stɹɔŋli/]
strontium	US	[/ˈstɹɒn.ti.əm/]
structure	US	[/ˈstɹʌkt͡ʃɚ/]
struggled	US	[/ˈstɹʌɡl̩d/]
strung	US	[-ʌŋ]
stub	US	[/stʌb/]
stubborn	US	[/ˈstʌbɚn/]
stubbornness	US	[/ˈstʌbɚn(n)əs/]
stucco	US	[-ʌkəʊ]
stuck	US	[/ˈstʌk/]
student	US	[/ˈstu.dənt/]
students	US	[/ˈstudn̩ts/]
studied	US	[/ˈstʌdid/]
studies	US	[/ˈstʌdiz/]
studio	US	[/ˈstudioʊ/]
studying	US	[/ˈstʌdiːɪŋ/]
stuff	US	[/stʌf/]
stunner	US	[-ʌnə(ɹ)]
stupid	US	[/ˈst(j)u.pɪd/]
stupidity	US	[/stuˈpɪdɪti/]
sturdy	US	[/ˈstɜrdi/]
sturgeon	US	[/ˈstɝd͡ʒən/]
stygian	US	[/ˈstɪd͡ʒ.i.ən/]
styled	US	[-aɪld]
stylet	US	[-aɪlət]
styrene	US	[/ˈstaɪriːn/]
styro	US	[/ˈstaɪ.ɹoʊ/]
sub	US	[/sʌb/]
subconscious	US	[/sʌbˈkɑn.ʃəs/]
subdued	US	[/səbˈdud/]
subjected	US	[/səbˈd͡ʒɛktɪd/]
subjects	US	[/ˈsʌb.d͡ʒɛkts/]
subliminal	US	[/səˈblɪm.ɪ.nəl/, [səˈblɪm.ɪ.nl̩]]
subluxation	US	[/ˌsʌb.lʌkˈseɪ.ʃən/]
submission	US	[/səbˈmɪʃən/]
submitted	US	[/səbˈmɪtɪd/]
subordinate	US	[/səˈbɔɹdɪnət/]
subordination	US	[/səˌbɔɹdn̩ˈeɪʃn̩/]
subpoena	US	[/səˈpi.nə/]
subscribe	US	[/səbˈskɹaɪb/]
subsequently	US	[/ˈsʌb.sɪ.kwənt.li/]
subset	US	[/ˈsʌbˌsɛt/]
subsidy	US	[/ˈsʌbsɪdi/]
substance	US	[/ˈsʌbstəns/, [ˈsʌbstənts]]
substituent	US	[[sʌbˈstɪtʃuənt]]
substrate	US	[/ˈsʌbstɹeɪt/]
subsume	US	[/səbˈsuːm/]
subterfuge	US	[/ˈsʌbtəɹˌfjuːd͡ʒ/]
subtlety	US	[/ˈsʌt(ə)lti/]
subtract	US	[/səbˈtɹækt/]
suburbian	US	[/səˈbɜː(ɹ)biən/]
subvocal	US	[-əʊkəl]
succeeded	US	[/səkˈsiːdɪd/]
successful	US	[/səkˈsɛs.fl̩/]
successfully	US	[/səkˈsɛsfəli/]
succession	US	[/səkˈsɛʃ.ən/]
suck	US	[/sʌk/]
suddenly	US	[/ˈsʌdn̩li/]
sue	US	[[sɨu̯], [sɨu̯]]
suffer	US	[/ˈsʌfɚ/]
suffered	US	[/ˈsʌfɚd/]
suffices	US	[/ˈsəˈfaɪsəz/]
sufficiently	US	[/səˈfɪʃəntli/]
suffix	US	[/ˈsʌfɪks/]
sugar	US	[/ˈʃʊɡɚ/]
suggest	US	[/sə(ɡ)ˈd͡ʒɛst/]
suggested	US	[/sə(ɡ)ˈd͡ʒɛstɪd/]
suggestion	US	[/sə(ɡ)ˈd͡ʒɛst͡ʃən/]
suggestions	US	[/sə(ɡ)ˈd͡ʒɛst͡ʃənz/]
suggests	US	[/sə(ɡ)ˈd͡ʒɛsts/]
suicide	US	[/ˈsuɪˌsaɪd/]
suit	US	[/sut/]
suitcase	US	[/ˈsutkeɪs/]
sulfate	US	[/ˈsʌlfeɪt/]
sulfur	US	[/ˈsʌl.fɚ/]
sulfuric	US	[/sʌlˈfjuɹɪk/]
sulfurous	US	[/ˈsʌlfəɹəs/]
sulphate	US	[/ˈsʌl.feɪt/]
summarize	US	[/ˈsʌməˌɹaɪz/]
summary	US	[/ˈsʌməɹi/]
summer	US	[/ˈsʌmɚ/]
summery	US	[/ˈsʌməɹi/]
summoned	US	[/ˈsʌmənd/]
sun	US	[/sʌn/]
sunburned	US	[/ˈsʌn.bɜ˞nd/]
sunburnt	US	[/ˈsʌn.bɜ˞nt/]
Sundanese	US	[/sundəˈniːz/]
sunshine	US	[/ˈsʌnʃaɪn/]
superacid	US	[-æsɪd]
superaggressive	US	[-ɛsɪv]
superagile	US	[-ædʒaɪl]
superalmighty	US	[/suːpəɹˈɔːlˈmaɪti/]
superannuated	US	[/ˌsupɚˈænjuˌeɪtɪd/]
superarachnoid	US	[-æknɔɪd]
superassassin	US	[/suːpəɹˈəˈsæsɪn/]
superblizzard	US	[/suːpəɹˈblɪ.zəd/]
supercalifragilisticexpialidocious	US	[/ˌsupɚˌkælɪ̈ˌfɹæd͡ʒɪ̈ˌlɪstɪkˌɛkspiˌælɪ̈ˈdoʊʃəs/]
superchondritic	US	[/supɚkɑnˈdɹɪtɪk/]
superchron	US	[/ˈsuːpə(ɹ)kɹɒn/]
supercilious	US	[/ˌs(j)u.pɚˈsɪ.li.əs/]
superclausal	US	[-ɔːzəl]
supercombinator	US	[/ˈsuː.pɚˌkɑm.bɪˌneɪ.tɚ/, [ˈsuː.pɚˌkɑm.bɪˌneɪ.ɾɚ]]
supercommentary	US	[/supɚˈkɑmənˌtɛɹi/]
supercondensation	US	[-eɪʃən]
superconsciousness	US	[/ˈsupɚˈkɑnʃəsnəs/]
superconsequence	US	[/ˌsuːpə(ɹ)ˈkɒnsɪkwəns/]
superefficient	US	[-ɪʃənt]
supereminent	US	[/suːpəɹˈɛmɪnənt/]
superexpressive	US	[-ɛsɪv]
superfast	US	[/ˈsupɚˌfæst/]
superfetation	US	[/suːpəfəˈteɪʃən/]
superficial	US	[/ˌsu.pɚˈfɪʃ.əl/]
superfiring	US	[/ˈsu.pɚˌfai.ɚ.ɪŋ/]
superfluous	US	[/suˈpɝflu.əs/]
superfrontal	US	[-ʌntəl]
supergrass	US	[/ˈs(j)uːpə(ɹ)ˌɡɹɑːs/]
supergravity	US	[-ævɪti]
supergrowth	US	[/ˈsuːpə(ɹ)ˌɡɹəʊθ/]
supergun	US	[/suːpəɹɡʌn/]
superhabitable	US	[/ˌsupɚˈhæbɪtəbl̩/]
superheat	US	[-iːt]
superhero	US	[/s(j)upɚhɪɹoʊ/]
superheterodyne	US	[/suːpəˈhɛt(ə)ɹədʌɪn/]
superkick	US	[/ˈsuːpɚkɪk/]
superlative	US	[/suˈpɝː.lə.tɪv/]
supermagnetic	US	[-ɛtɪk]
supermajor	US	[-eɪdʒə(ɹ)]
supermajority	US	[/ˌs(j)upɜɹməˈd͡ʒɔɹɪti/]
supermaxilla	US	[-ɪlə]
supermaxillary	US	[-æksɪlɛəɹi]
supermonogamy	US	[/ˈs(j)upɚməˈnɑɡəmi/]
supernational	US	[-æʃənəl]
supernature	US	[/ˈsupərˌneɪt͡ʃər/]
supernormal	US	[/ˌsu pəɹˈnɔɹ məl/]
superocean	US	[/ˈsuːpɚˌoʊ.ʃən/]
superorbital	US	[-ɔː(ɹ)bɪtəl]
superoverwhelming	US	[/suːpəɹˌoʊvɚˈ(h)wɛlmɪŋ/]
superphenomenal	US	[/suːpəɹˌfəˈnɑməˌnɑnəl/]
superplastic	US	[-æstɪk]
superproficient	US	[-ɪʃənt]
superrational	US	[-æʃənəl]
superrecursive	US	[-ɜː(ɹ)sɪv]
superscription	US	[/suːpəˈskɹɪpʃ(ə)n/]
supersecretive	US	[/ˌsuːpərˈsiːkrɪtɪv/]
superseminate	US	[/ˌsuːpə(ɹ)ˈsɛmɪneɪt/]
supersenior	US	[/ˈsupɚˌsinjɚ/]
supersensitivity	US	[/ˌsuːpəɹ.sɛnsəˈtɪvətiː/]
supersensory	US	[-ɛnsəɹi]
supersonic	US	[-ɒnɪk]
superstitious	US	[/ˌs(j)u.pɚˈstɪ.ʃəs/]
supersymmetric	US	[/suːpəsɪˈmɛtɹɪk/]
supertensor	US	[-ɛnsə(ɹ)]
superthriller	US	[-ɪlə(ɹ)]
supertiny	US	[/ˌsuːpəˈɹˈtaɪni/]
supertorus	US	[-ɔːɹəs]
supertunic	US	[-uːnɪk]
supervacuous	US	[/supəˈvækjʊəs/]
superwave	US	[/suːpəɹˈweɪv/]
supinate	US	[/ˈsuː.pəˌneɪt/]
supper	US	[/ˈsʌpɚ/]
suppliant	US	[/ˈsʌpliənt/]
supplicate	US	[/ˈsʌpləˌkeɪt/]
support	US	[/səˈpɔɹt/, [səˈpʰɔɹt], [səˈpʰoɹt]]
supported	US	[/səˈpɔɹtɪd/]
supporting	US	[/səˈpɔɹtɪŋ/]
suppose	US	[/səˈpoʊz/, [səˈpʰoʊz]]
supposing	US	[/səˈpoʊzɪŋ/]
supposition	US	[/ˌsʌpəˈzɪʃən/]
suppression	US	[/səˈpɹɛʃən/]
supremacy	US	[/suˈpɹɛməsi/]
surcharge	US	[/ˈsɜː(ɹ)t͡ʃɑː(ɹ)d͡ʒ/]
surf	US	[/sɝf/]
surface	US	[/ˈsɝːfəs/]
surfactant	US	[/səɹˈfæktənt/]
surfboard	US	[/ˈsɝfˌbɔɹd/]
surfeit	US	[/ˈsɝː.fɪt/]
surfing	US	[/ˈsɝfɪŋ/]
surge	US	[/sɝd͡ʒ/]
surgery	US	[/ˈsɝd͡ʒəɹi/]
surgical	US	[/ˈsɝd͡ʒɪkəl/]
surging	US	[-ɜː(ɹ)dʒɪŋ]
surjection	US	[/sɜː(ɹ)ˈd͡ʒɛk.ʃən/]
surly	US	[/ˈsɝli/]
surname	US	[/ˈsɝˌneɪm/]
surprise	US	[/sɚˈpɹaɪz/]
surprised	US	[/sɚˈpɹaɪzd/]
surprising	US	[/sɚˈpɹaɪzɪŋ/]
surprisingly	US	[/səˈpɹaɪzɪŋli/]
surreptitiously	US	[/sʌɹəpˈtɪʃəsli/]
surrounded	US	[/səˈɹaʊndɪd/]
surroundings	US	[/səˈɹaʊndɪŋz/]
surtitle	US	[/ˈsɜː(ɹ)taɪtəl/]
surveillance	US	[/sɚˈveɪ.ləns/]
surveying	US	[/sɚˈveɪ.ɪŋ/]
surveyor	US	[/səˈveɪə/]
survive	US	[/sɚˈvaɪv/]
susceptible	US	[[səˈsɛptɪbl̩]]
suspicious	US	[/səˈspɪʃ.əs/]
sustainability	US	[/səˌsteɪnəˈbɪləti/, [səˌsteɪnəˈbɪləɾi]]
swaggerlicious	US	[-ɪʃəs]
swam	US	[[swẽə̃m], [swẽə̃m]]
swamp	US	[/swɑmp/]
swan	US	[/swɑn/]
swarm	US	[/swɔɹm/]
Swartz	US	[/swɔɹts/]
SWAT	US	[/swɑt/]
swat	US	[/swɑt/]
swear	US	[/swɛɚ/]
sweatshirt	US	[/ˈswɛtʃəːt/]
Sweden	US	[/ˈswi.dən/]
sweet	US	[/swit/]
sweetbread	US	[/ˈswitˌbɹɛd/]
sweetest	US	[/ˈswiːtəst/]
sweetheart	US	[/ˈswitˌhɑɹt/, [ˈswiˌɾ(ʱ)ɑɹt̠̚]]
sweetie	US	[/ˈswi.ti/]
sweetly	US	[/ˈswiːtli/]
sweetness	US	[/ˈswitnəs/]
swelter	US	[/ˈswɛl.tɚ/]
SWERF	US	[/swɝf/]
SWERFy	US	[/ˈswɝfi/]
swerve	US	[/swɝv/]
swiftly	US	[/ˈswɪftli/]
swiftness	US	[/ˈswɪftnɪs/]
swimmer	US	[/ˈswɪm.ɚ/]
swimmie	US	[/ˈswɪ.mi/]
swimmy	US	[/ˈswɪ.mi/]
swimsuit	US	[/swɪm.s(j)ut/]
Switzerland	US	[/ˈswɪt.sɚ.lənd/]
sword	US	[[sɔɹd]]
swordfight	US	[/ˈsɔɹdfaɪt/]
swords	US	[/sɔɹdz/]
swore	US	[/swoɹ/]
sworn	US	[/swɔɹn/]
swung	US	[/ˈswʌŋ/]
sybarite	US	[/ˈsɪbəˌɹaɪt/]
sycamore	US	[/ˈsɪkəmoɹ/]
syllables	US	[/ˈsɪləbl̩z/]
syllogism	US	[/ˈsɪlədʒɪz(ə)m/]
symbolic	US	[-ɒlɪk]
symbolism	US	[/ˈsɪmbəˌlɪzəm/]
sympathetically	US	[/sɪmpəˈθɛtɪk(ə)li/]
synagogue	US	[/ˈsɪ.nəˌɡɑɡ/]
synchronous	US	[/ˈsɪŋkɹənəs/]
synchronously	US	[/ˈsɪŋkɹənəsli/]
syncopated	US	[/ˈsinkə(ʊ)ˌpeɪtəd/]
syncope	US	[/ˈsɪŋ.kə.pi/]
synonym	US	[/ˈsɪn.əˌnɪm/]
synonymous	US	[/sɪˈnɑnɪməs/]
synopsis	US	[/sɪˈnɑpsɪs/]
synthesize	US	[/ˈsɪnθəsaɪz/]
synthesizer	US	[/ˈsɪn.θəˌsaɪ.zɚ/]
synthetic	US	[/sɪnˈθɛtɪk/]
syphilis	US	[/ˈsɪfɪlɪs/]
systematics	US	[-ætɪks]
systematize	US	[/ˈsɪstəməˌtaɪz/]
systems	US	[/ˈsɪstəmz/]
systole	US	[/ˈsɪstəli/]
tabernacle	US	[/ˈtæbɚnækl̩/]
table	US	[/ˈteɪbl̩/]
tables	US	[/ˈteɪbl̩z/]
tablespoon	US	[/ˈteɪbəlˌspun/, [-bɫ̩-]]
TACAN	US	[/ˈtæk.æn/]
taciturn	US	[/ˈtæsɪtɝn/]
tactics	US	[/ˈtæktɪks/]
tactics	US	[/ˈtæktɪks/]
tailcoat	US	[/ˈteɪlkoʊt/]
tailor	US	[/ˈteɪlɚ/]
Taiwan	US	[/ˌtaɪ̯ˈwɑn/]
Taiwanese	US	[/ˌtaɪwɑˈniːz/]
takeback	US	[/ˈteɪkˌbæk/]
takhi	US	[-æki]
talents	US	[/ˈtælənts/]
talked	US	[/tɔkt/]
talkie	US	[-ɔːki]
talking	US	[/ˈtɔkɪŋ/]
talks	US	[/ˈtɔks/]
taller	US	[/ˈtɔlɚ/]
tambourine	US	[/ˌtæm.bəˈɹiːn/]
tamer	US	[/ˈteɪmɚ/]
tandem	US	[/ˈtændəm/, [ˈtɛəndəm]]
tangential	US	[/tænˈd͡ʒɛn.t͡ʃəl/]
tanghulu	US	[/tɑŋˈhuːluː/]
tangible	US	[/ˈtænd͡ʒəbəl/]
tantalize	US	[/ˈtæntəlaɪz/]
tantric	US	[/ˈtæntɹɪk/]
Tanzania	US	[/ˌtænzəˈniːə/]
taper	US	[/ˈteɪpɚ/]
tapered	US	[/ˈteɪ.pɚd/]
tapestry	US	[/ˈtæpəstɹi/]
tar	US	[/tɑɹ/, [tʰɑɻ], [tʰɑɹ]]
tarantella	US	[/ˌtɛɹənˈtɛlə/]
TARDIS	US	[/ˈtɑɹdɪs/]
Tardis	US	[/ˈtɑɹdɪs/]
tardy	US	[/ˈtɑɹdi/]
tare	US	[/tɛ(ə)ɹ/]
target	US	[/ˈtɑɹɡɪt/, [ˈtʰɑɹɡɪt̚]]
tarn	US	[/tɑɹn/, [tɝn]]
tarnish	US	[/ˈtɑɹnɪʃ/]
tarns	US	[-ɑː(ɹ)nz]
task	US	[/tæsk/]
tasted	US	[/ˈteɪstɪd/]
tasteless	US	[/ˈteɪstləs/]
tattered	US	[/ˈtætɚd/]
taught	US	[/tɔt/]
taupe	US	[/toʊp/]
Taurus	US	[/ˈtɔːɹəs/]
taut	US	[/tɔt/]
taxes	US	[/ˈtæksɪz/]
taxicab	US	[/ˈtæk.siˌkæb/]
taxol	US	[/ˈtæksɒl/]
taxon	US	[/ˈtæksɑn/]
tea	US	[/ti/, [tʰi]]
teaboo	US	[/ˈtiː.ə.buː/]
teacher	US	[/ˈtit͡ʃɚ/]
teachers	US	[/ˈtit͡ʃɚz/]
teams	US	[/tiːmz/]
teamster	US	[/ˈtim.stɚ/]
tear	US	[/tɛɹ/]
teardrop	US	[/ˈtɪədɹɒp/]
tearing	US	[/ˈtɛɹ.ɪŋ/]
teaser	US	[/ˈtiːzɚ/]
teaspoon	US	[/ˈtiˌspun/]
teaspoonful	US	[/ˈtiːspuːnfəl/]
technobabble	US	[/ˈtɛknoʊbæbəl/]
technological	US	[/ˌtɛk.nəˈlɑ.d͡ʒɪ.kəl/, [ˌtɛk.nəˈlɑ.d͡ʒɪ.kl̩]]
technorati	US	[/ˌtɛknəˈɹɑːti/]
techwear	US	[/ˈtɛkwɛ(ə)ɹ/, [ˈtʰɛkwɛɚ], [ˈtʰɛkwɛɹ]]
tectum	US	[/ˈtɛk.təm/]
teefies	US	[/ti.fiz/]
teenager	US	[/ˈtiːnˌeɪ.d͡ʒə(ɹ)/]
teeth	US	[/ˈtiθ/]
teetotaler	US	[/ˈtitoʊtəlɚ/]
telangiectasia	US	[/ˌtɛlˌæn.d͡ʒi.ɛkˈteɪ.ʒə/]
telecommunication	US	[/ˌtɛləkəˌmjunɪˈkeɪʃən/]
telegram	US	[/ˈtɛləˌɡɹæm/]
telegraphy	US	[/təˈlɛɡɹəfi/]
telephone	US	[/ˈtɛl.əˌfoʊn/]
teleport	US	[/ˈtɛləpɔː(ɹ)t/]
teleprompter	US	[/ˈtɛləˌpɹɑmptəɹ/]
telescope	US	[/ˈtɛl.əˌskoʊp/]
teletype	US	[/ˈtɛlɪˌtaɪp/]
televise	US	[/ˈtɛləvaɪz/]
telex	US	[/tɛl.ɛks/]
Telugu	US	[/ˈtɛ.lʊ.ɡuː/]
temazepam	US	[/təˈmæz.əˌpæm/]
temerity	US	[/təˈmɛɹ.ə.ti/]
temper	US	[/ˈtɛmpɚ/]
temperamental	US	[-ɛntəl]
temperance	US	[/ˈtɛmpəɹəns/]
temperate	US	[/ˈtɛmpəɹət/]
tempest	US	[/ˈtɛmpəst/]
tempest	US	[/ˈtɛmpəst/]
temples	US	[/ˈtɛmpl̩z/]
temporality	US	[-ælɪti]
tempting	US	[/ˈtɛmp.tɪŋ/]
tenacity	US	[/təˈnæsəti/]
tendency	US	[/ˈtɛn.dən.si/]
tenderly	US	[/ˈtɛn.dɚ.li/]
tenderness	US	[/ˈtɛn.dɚ.nɪs/]
tendie	US	[/ˈtɛn.diː/]
tending	US	[/ˈtɛndɪŋ/]
tendon	US	[/ˈtɛn.dən/]
Tennessee	US	[/ˌtɛn.əˈsiː/]
tenor	US	[/tɛnə(ɹ)/]
tephra	US	[/ˈtɛ.fɹə/]
teppanyaki	US	[/ˌtɛpənˈjɑːki/]
teratoid	US	[/ˈtɛɹ.ə.tɔɪd/]
terbium	US	[/ˈtɝ.bi.əm/]
tergiversate	US	[/tɝˈd͡ʒɪvɝseɪt/]
teriyaki	US	[/ˌtɛ.ɹiˈjɑ.ki/]
term	US	[/tɝm/]
termagant	US	[/ˈtɜɹməɡənt/]
terminated	US	[/ˈtɝmɪneɪtɪd/]
terminus	US	[/ˈtɜːmɪnəs/]
terms	US	[/tɝmz/]
tern	US	[/tɝn/]
terribly	US	[/ˈtɛɹ.ɪ.bli/]
terrified	US	[/ˈtɛɹɪfaɪd/]
terrine	US	[/təˈɹin/]
territories	US	[/ˈtɛɹɪˌtɔɹiz/]
territory	US	[/ˈtɛɹɪˌtɔɹi/]
terrorism	US	[/ˈtɛɹəɹɪzəm/]
tesla	US	[/ˈtɛslə/]
tesselate	US	[/ˈtɛsəleɪt/]
tessellate	US	[/ˈtɛsəleɪt/]
tessellation	US	[/tɛsəˈleɪʃən/]
tested	US	[/ˈtɛstɪd/]
testicle	US	[/ˈtɛstɪkəl/]
testimony	US	[/ˈtɛstɪmoʊni/]
Testudines	US	[/tɛˈstjuːdɪniːz/]
tether	US	[/ˈtɛðəɹ/]
tetrabasic	US	[-eɪsɪk]
tetracontagon	US	[/ˈtɛ.tɹəˈkɑntæ.ɡɑn/]
tetrahedron	US	[/tɛtɹəˈhiːdɹən/]
tetromino	US	[/tɛˈtɹɑːmɪnoʊ/]
textile	US	[/ˈtɛks.taɪl/]
thanatophobia	US	[-əʊbiə]
Thanatos	US	[/ˈθænəˌtɑs/]
thank	US	[/θæŋk/]
thanks	US	[/θæŋks/]
thaumaturgy	US	[/ˈθɔməˌtɝd͡ʒi/]
theatromaniac	US	[-eɪniæk]
thee	US	[/ðiː/]
thees	US	[/ðiz/]
thence	US	[-ɛns]
thenceforth	US	[/ˌðɛnsˈfɔːɹθ/]
theocracy	US	[/θiːˈɒkɹəsi/]
theologaster	US	[-æstə(ɹ)]
theomania	US	[-eɪniə]
theomaniac	US	[-eɪniæk]
theoretical	US	[/ˌθi.əˈɹɛt.ɪ.kəl/, [ˌθi.əˈɹɛɾ.ɪ.kl̩]]
theosophic	US	[/ˌθi.əˈsɑ.fɪk/]
theosophy	US	[[θiˈɑs.ə.fi]]
there	US	[[ðeɚ]]
thereby	US	[/ðɛɹˈbaɪ/]
therefore	US	[/ˈðɛɚ.foɹ/]
thereof	US	[/ðɛˈɹʌv/]
therizinosaur	US	[/ˌθɛɹɪˈzɪnəsɔː(r)/]
thermodynamic	US	[/ˌθɝmoʊdaɪˈnæmɪk/]
thermokarst	US	[/ˌθɜː(ɹ).mʊəˈkɑː(ɹ)st/]
thermometer	US	[/θɚˈmɑmɪtɚ/]
these	US	[/ðiz/]
thick	US	[[θɪk], [θɪk]]
thicken	US	[/ˈθɪkən/]
thief	US	[/θif/]
thingy	US	[/ˈθɪŋi/]
thinker	US	[/ˈθɪŋ.kɚ/]
thinspo	US	[/ˈθɪns.poʊ/]
third	US	[/θɝd/]
thirst	US	[/θɝst/]
thirsty	US	[/ˈθɝs.ti/]
thirteenth	US	[/ˌθɝˈtiːnθ/]
thirty	US	[/ˈθɝti/, [ˈθɝɾi]]
thixotropic	US	[-ɒpɪk]
Thomas	US	[/ˈtɑ.məs/]
thorn	US	[/θoɹn/, [θo̞ɹn]]
those	US	[/ðoʊz/]
thou	US	[/ðuː/]
though	US	[/ðoʊ/]
thoughbeit	US	[/ðoʊˈbi.ət/]
thought	US	[/θɔt/]
thoughtful	US	[/ˈθɔtfəl/]
thoughtfully	US	[/ˈθɔtfəli/]
thoughtlessly	US	[/ˈθɔt.lɪs.li/]
thoughts	US	[/θɔts/]
thousands	US	[/ˈθaʊzn̩dz/]
thread	US	[/θɹɛd/, [θɾ̪̊ɛd]]
threatened	US	[/ˈθɹɛt.n̩d/]
threatening	US	[/ˈθɹɛt.n̩.ɪŋ/]
threepence	US	[/ˈθɹiːpɛns/]
threnedy	US	[/ˈθɹɛn.ə.di/]
threshold	US	[/ˈθɹɛʃ(h)oʊld/]
thrice	US	[/θɹaɪs/]
thrice	US	[/θɹaɪs/]
thrill	US	[/θɹɪl/]
throat	US	[/ˈθɹoʊt/]
throes	US	[/θɹoʊz/]
thrombocythemia	US	[/ˌθɹɒmbəʊsaɪˈθiːmɪə/]
thrombosis	US	[/θɹɑmˈboʊsɪs/]
throne	US	[[θɹoʊn]]
through	US	[/θɹu/]
throughline	US	[/ˈθɹuˌlaɪn/]
throw	US	[/θɹoʊ/, [θɾ̪̊oʊ]]
throwed	US	[/θɹoʊd/]
throwing	US	[/ˈθɹoʊ.ɪŋ/]
thrown	US	[/θɹoʊn/]
throws	US	[/θɹoʊz/]
thru	US	[/θɹu/]
thru	US	[/θɹu/]
thumping	US	[/ˈθʌmpɪŋ/]
thunder	US	[/ˈθʌndɚ/]
thunderbolt	US	[/ˈθʌndə(ɹ)ˌboʊlt/]
thunderstruck	US	[/ˈθʌn.dɚ.stɹʌk/]
thymol	US	[/ˈθaɪmɒl/]
thymotic	US	[/ˈθaɪ.mɑ.tɪk/, [ˈθaɪ.mɑ.ɾɪk]]
tibial	US	[/ˈtɪbi.əl/]
tiddlywinks	US	[/ˈtɪdliˌwɪŋks/]
tides	US	[-aɪdz]
tidings	US	[/ˈtaɪdɪŋz/]
timber	US	[/ˈtɪmbɚ/, [ˈtɪˑmˌbɚː]]
timbromania	US	[-eɪniə]
Timbuktu	US	[/tɪm.bʌkˈtuː/]
